id,case_id,event_type,actor_type,actor_id,reason,metadata_json,timestamp
AUD-ed0870e7,CASE-2358,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 86, ""policy"": ""HUMAN""}",2026-08-28T05:16:04.336631
AUD-b4d4d2f2,CASE-2359,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-26T13:16:04.336631
AUD-6cdfdc74,CASE-2360,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.336631
AUD-5420fd83,CASE-2361,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.336631
AUD-38b971cb,CASE-2362,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-27T20:16:04.336631
AUD-3f039262,CASE-2363,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 48, ""policy"": ""HUMAN""}",2026-08-28T10:16:04.336631
AUD-cf61fcb8,CASE-2364,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.336631
AUD-83254cd6,CASE-2365,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.338901
AUD-49e6bb90,CASE-2366,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.338901
AUD-3e049c41,CASE-2367,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 48, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.338901
AUD-aaedcd06,CASE-2368,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.338901
AUD-1e67a3c5,CASE-2369,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-28T01:16:04.338901
AUD-e387e280,CASE-2370,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-27T09:16:04.338901
AUD-b4ed3e68,CASE-2371,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-27T15:16:04.338901
AUD-c4ef1c98,CASE-2372,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-26T22:16:04.338901
AUD-eaef1869,CASE-2373,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 94, ""policy"": ""AUTO""}",2026-08-27T01:16:04.338901
AUD-f88b9265,CASE-2374,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.338901
AUD-7aae5771,CASE-2375,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 95, ""policy"": ""AUTO""}",2026-08-27T14:16:04.338901
AUD-e060dd81,CASE-2376,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-27T18:16:04.338901
AUD-e06252a5,CASE-2377,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 93, ""policy"": ""AUTO""}",2026-08-26T18:16:04.338901
AUD-c6de8614,CASE-2378,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.338901
AUD-0f4330d6,CASE-2379,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-27T02:16:04.338901
AUD-ec8f3028,CASE-2380,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-27T04:16:04.338901
AUD-73796476,CASE-2381,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 76, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.338901
AUD-ddeddf40,CASE-2382,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-27T02:16:04.338901
AUD-6c4cd76b,CASE-2383,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-26T20:16:04.338901
AUD-f051ea7c,CASE-2384,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 88, ""policy"": ""AUTO""}",2026-08-26T16:16:04.338901
AUD-e952ae12,CASE-2385,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 94, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.338901
AUD-0076d8f7,CASE-2386,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 46, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.338901
AUD-d3b4da00,CASE-2387,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 48, ""policy"": ""HUMAN""}",2026-08-28T08:16:04.338901
AUD-92e10f75,CASE-2388,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-27T08:16:04.338901
AUD-1af4ad9e,CASE-2389,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-27T12:16:04.338901
AUD-01fbd6d8,CASE-2390,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.338901
AUD-b365f5ce,CASE-2391,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-28T08:16:04.338901
AUD-524f5600,CASE-2392,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.345213
AUD-c512c18f,CASE-2393,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.345213
AUD-60074269,CASE-2394,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 46, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.345213
AUD-0ef75bb5,CASE-2395,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 92, ""policy"": ""AUTO""}",2026-08-28T03:16:04.345213
AUD-a5fb8294,CASE-2396,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 88, ""policy"": ""AUTO""}",2026-08-27T01:16:04.346432
AUD-c35aea4f,CASE-2397,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-26T22:16:04.346432
AUD-a3047ae1,CASE-2398,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 79, ""policy"": ""HUMAN""}",2026-08-27T23:16:04.346432
AUD-20ed2fb8,CASE-2399,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 92, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.346432
AUD-db1183c9,CASE-2400,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 60, ""policy"": ""AUTO""}",2026-08-27T20:16:04.346432
AUD-39b3928b,CASE-2401,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 57, ""policy"": ""AUTO""}",2026-08-27T07:16:04.346432
AUD-75004501,CASE-2402,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 68, ""policy"": ""AUTO""}",2026-08-28T00:16:04.348460
AUD-3b6e18fc,CASE-2403,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.348460
AUD-48de1ff1,CASE-2404,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 56, ""policy"": ""AUTO""}",2026-08-27T16:16:04.348460
AUD-cf9739fb,CASE-2405,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 78, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.348460
AUD-52898a4a,CASE-2406,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-27T09:16:04.348460
AUD-6c6500d2,CASE-2407,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 50, ""policy"": ""AUTO""}",2026-08-26T15:16:04.350477
AUD-8c80e7a2,CASE-2408,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 67, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.350477
AUD-cf7637c0,CASE-2409,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-27T17:16:04.350477
AUD-b39a4b30,CASE-2410,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 85, ""policy"": ""HUMAN""}",2026-08-26T22:16:04.350477
AUD-dadb0ba3,CASE-2411,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 67, ""policy"": ""AUTO""}",2026-08-26T14:16:04.350477
AUD-c5c38b97,CASE-2412,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 54, ""policy"": ""AUTO""}",2026-08-26T23:16:04.350477
AUD-d035430c,CASE-2413,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 87, ""policy"": ""HUMAN""}",2026-08-27T20:16:04.350477
AUD-e2937d32,CASE-2414,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.353050
AUD-60b10651,CASE-2415,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 58, ""policy"": ""AUTO""}",2026-08-27T13:16:04.353050
AUD-a4610556,CASE-2416,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 65, ""policy"": ""AUTO""}",2026-08-28T02:16:04.353050
AUD-5c5edc7a,CASE-2417,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-26T14:16:04.353050
AUD-fcb6b864,CASE-2418,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 72, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.353050
AUD-a782ec74,CASE-2419,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 66, ""policy"": ""AUTO""}",2026-08-26T18:16:04.353050
AUD-f2f24484,CASE-2420,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 83, ""policy"": ""AUTO""}",2026-08-27T07:16:04.355065
AUD-b91b5b7c,CASE-2421,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 52, ""policy"": ""AUTO""}",2026-08-27T03:16:04.355065
AUD-a0d58012,CASE-2422,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 66, ""policy"": ""AUTO""}",2026-08-26T19:16:04.355065
AUD-8526b385,CASE-2423,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.356120
AUD-8d7e8041,CASE-2424,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 72, ""policy"": ""HUMAN""}",2026-08-26T22:16:04.356895
AUD-713ecbe2,CASE-2425,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-27T22:16:04.356895
AUD-ef446361,CASE-2426,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-28T01:16:04.356895
AUD-3f07448d,CASE-2427,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 73, ""policy"": ""AUTO""}",2026-08-27T15:16:04.356895
AUD-671032f4,CASE-2428,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-26T23:16:04.356895
AUD-feef4156,CASE-2429,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 76, ""policy"": ""AUTO""}",2026-08-28T04:16:04.358910
AUD-eafc31f3,CASE-2430,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 58, ""policy"": ""AUTO""}",2026-08-28T03:16:04.358910
AUD-550a54de,CASE-2431,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 60, ""policy"": ""AUTO""}",2026-08-27T11:16:04.358910
AUD-4a63ec5b,CASE-2432,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 68, ""policy"": ""AUTO""}",2026-08-26T22:16:04.358910
AUD-e94381e1,CASE-2433,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 80, ""policy"": ""HUMAN""}",2026-08-26T22:16:04.358910
AUD-5e4db193,CASE-2434,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 87, ""policy"": ""AUTO""}",2026-08-26T14:16:04.358910
AUD-00cc0fb3,CASE-2435,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 79, ""policy"": ""AUTO""}",2026-08-27T12:16:04.360963
AUD-cea5ae92,CASE-2436,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 56, ""policy"": ""AUTO""}",2026-08-27T04:16:04.360963
AUD-58bbfc85,CASE-2437,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.360963
AUD-dcd9cd5e,CASE-2438,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 84, ""policy"": ""AUTO""}",2026-08-27T06:16:04.360963
AUD-18486108,CASE-2439,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 88, ""policy"": ""AUTO""}",2026-08-26T19:16:04.362479
AUD-fbfe1ce8,CASE-2440,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 83, ""policy"": ""HUMAN""}",2026-08-26T16:16:04.362479
AUD-52a8f50d,CASE-2441,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.362479
AUD-2443f4c2,CASE-2442,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 77, ""policy"": ""AUTO""}",2026-08-27T22:16:04.362479
AUD-2e6bd598,CASE-2443,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 68, ""policy"": ""AUTO""}",2026-08-28T00:16:04.364504
AUD-d8af03b8,CASE-2444,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 50, ""policy"": ""AUTO""}",2026-08-28T12:16:04.365031
AUD-ef4f43ce,CASE-2445,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.365031
AUD-7bd24826,CASE-2446,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 77, ""policy"": ""AUTO""}",2026-08-27T02:16:04.365031
AUD-5892aa45,CASE-2447,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 86, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.365031
AUD-db3acdf2,CASE-2448,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 76, ""policy"": ""AUTO""}",2026-08-27T13:16:04.365031
AUD-752339d0,CASE-2449,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.365031
AUD-1599b89c,CASE-2450,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 57, ""policy"": ""AUTO""}",2026-08-28T02:16:04.365031
AUD-20f9e11a,CASE-2451,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 63, ""policy"": ""AUTO""}",2026-08-27T01:16:04.367812
AUD-e453bf77,CASE-2452,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 60, ""policy"": ""AUTO""}",2026-08-28T03:16:04.367812
AUD-274ae13a,CASE-2453,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 88, ""policy"": ""HUMAN""}",2026-08-27T20:16:04.367812
AUD-c7aeff8e,CASE-2454,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 73, ""policy"": ""AUTO""}",2026-08-27T12:16:04.367812
AUD-95b65a59,CASE-2455,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 89, ""policy"": ""HUMAN""}",2026-08-26T22:16:04.367812
AUD-edc97295,CASE-2456,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 61, ""policy"": ""AUTO""}",2026-08-28T00:16:04.369823
AUD-b2804509,CASE-2457,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 62, ""policy"": ""AUTO""}",2026-08-28T02:16:04.369823
AUD-467f071c,CASE-2458,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 73, ""policy"": ""AUTO""}",2026-08-28T07:16:04.370665
AUD-d54b477a,CASE-2459,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 75, ""policy"": ""AUTO""}",2026-08-26T23:16:04.370665
AUD-5fcf8c7c,CASE-2460,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 83, ""policy"": ""AUTO""}",2026-08-27T01:16:04.370665
AUD-3a205b62,CASE-2461,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-27T19:16:04.370665
AUD-c4faa0c8,CASE-2462,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 88, ""policy"": ""AUTO""}",2026-08-27T00:16:04.370665
AUD-06a60324,CASE-2463,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 66, ""policy"": ""AUTO""}",2026-08-28T06:16:04.372767
AUD-a31f0990,CASE-2464,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-27T04:16:04.372767
AUD-2aae59c6,CASE-2465,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 84, ""policy"": ""AUTO""}",2026-08-27T08:16:04.372767
